instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
54168327,211595,SILVER18NOV37000CE,,0.0,2018-11-28,37000.0,0.5,1,CE,MCX-OPT,MCX
54168583,211596,SILVER18NOV37000PE,,0.0,2018-11-28,37000.0,0.5,1,PE,MCX-OPT,MCX
54168839,211597,SILVER18NOV37250CE,,0.0,2018-11-28,37250.0,0.5,1,CE,MCX-OPT,MCX
54169095,211598,SILVER18NOV37250PE,,0.0,2018-11-28,37250.0,0.5,1,PE,MCX-OPT,MCX
54145799,211507,SILVER18NOV37500CE,,0.0,2018-11-28,37500.0,0.5,1,CE,MCX-OPT,MCX
54146055,211508,SILVER18NOV37500PE,,0.0,2018-11-28,37500.0,0.5,1,PE,MCX-OPT,MCX
54112007,211375,SILVER18NOV37750CE,,0.0,2018-11-28,37750.0,0.5,1,CE,MCX-OPT,MCX
54112263,211376,SILVER18NOV37750PE,,0.0,2018-11-28,37750.0,0.5,1,PE,MCX-OPT,MCX
54112519,211377,SILVER18NOV38000CE,,0.0,2018-11-28,38000.0,0.5,1,CE,MCX-OPT,MCX
54112775,211378,SILVER18NOV38000PE,,0.0,2018-11-28,38000.0,0.5,1,PE,MCX-OPT,MCX
54094087,211305,SILVER18NOV38250CE,,0.0,2018-11-28,38250.0,0.5,1,CE,MCX-OPT,MCX
54094343,211306,SILVER18NOV38250PE,,0.0,2018-11-28,38250.0,0.5,1,PE,MCX-OPT,MCX
53994759,210917,SILVER18NOV38500CE,,0.0,2018-11-28,38500.0,0.5,1,CE,MCX-OPT,MCX
53995015,210918,SILVER18NOV38500PE,,0.0,2018-11-28,38500.0,0.5,1,PE,MCX-OPT,MCX
53981703,210866,SILVER18NOV38750CE,,0.0,2018-11-28,38750.0,0.5,1,CE,MCX-OPT,MCX
53981959,210867,SILVER18NOV38750PE,,0.0,2018-11-28,38750.0,0.5,1,PE,MCX-OPT,MCX
53982215,210868,SILVER18NOV39000CE,,0.0,2018-11-28,39000.0,0.5,1,CE,MCX-OPT,MCX
53982471,210869,SILVER18NOV39000PE,,0.0,2018-11-28,39000.0,0.5,1,PE,MCX-OPT,MCX
53921287,210630,SILVER18NOV39250PE,,0.0,2018-11-28,39250.0,0.5,1,PE,MCX-OPT,MCX
53921543,210631,SILVER18NOV39500CE,,0.0,2018-11-28,39500.0,0.5,1,CE,MCX-OPT,MCX
53921799,210632,SILVER18NOV39500PE,,0.0,2018-11-28,39500.0,0.5,1,PE,MCX-OPT,MCX
53922055,210633,SILVER18NOV39750CE,,0.0,2018-11-28,39750.0,0.5,1,CE,MCX-OPT,MCX
244277252,954208,87LTIFC19,LTIFCL-8.7000%-14-6-19-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
138283524,540170,H1267ODADD,HDFC MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
136354820,532636,IIFL,IIFL HOLDINGS,0.0,,0.0,0.05,1,EQ,BSE,BSE
245209860,957851,925PJL21,,0.0,,0.0,0.01,1,EQ,BSE,BSE
136282884,532355,PICTUREHS,PICTUREHOUSE MEDIA,0.0,,0.0,0.01,1,EQ,BSE,BSE
53922311,210634,SILVER18NOV39750PE,,0.0,2018-11-28,39750.0,0.5,1,PE,MCX-OPT,MCX
53922567,210635,SILVER18NOV40000CE,,0.0,2018-11-28,40000.0,0.5,1,CE,MCX-OPT,MCX
53922823,210636,SILVER18NOV40000PE,,0.0,2018-11-28,40000.0,0.5,1,PE,MCX-OPT,MCX
53923079,210637,SILVER18NOV40250CE,,0.0,2018-11-28,40250.0,0.5,1,CE,MCX-OPT,MCX
53923335,210638,SILVER18NOV40250PE,,0.0,2018-11-28,40250.0,0.5,1,PE,MCX-OPT,MCX
53923591,210639,SILVER18NOV40500CE,,0.0,2018-11-28,40500.0,0.5,1,CE,MCX-OPT,MCX
53923847,210640,SILVER18NOV40500PE,,0.0,2018-11-28,40500.0,0.5,1,PE,MCX-OPT,MCX
53924103,210641,SILVER18NOV40750CE,,0.0,2018-11-28,40750.0,0.5,1,CE,MCX-OPT,MCX
53924359,210642,SILVER18NOV40750PE,,0.0,2018-11-28,40750.0,0.5,1,PE,MCX-OPT,MCX
53924615,210643,SILVER18NOV41000CE,,0.0,2018-11-28,41000.0,0.5,1,CE,MCX-OPT,MCX
53924871,210644,SILVER18NOV41000PE,,0.0,2018-11-28,41000.0,0.5,1,PE,MCX-OPT,MCX
53925127,210645,SILVER18NOV41250CE,,0.0,2018-11-28,41250.0,0.5,1,CE,MCX-OPT,MCX
53925383,210646,SILVER18NOV41250PE,,0.0,2018-11-28,41250.0,0.5,1,PE,MCX-OPT,MCX
53925639,210647,SILVER18NOV41500CE,,0.0,2018-11-28,41500.0,0.5,1,CE,MCX-OPT,MCX
53925895,210648,SILVER18NOV41500PE,,0.0,2018-11-28,41500.0,0.5,1,PE,MCX-OPT,MCX
53926151,210649,SILVER18NOV41750CE,,0.0,2018-11-28,41750.0,0.5,1,CE,MCX-OPT,MCX
53926407,210650,SILVER18NOV41750PE,,0.0,2018-11-28,41750.0,0.5,1,PE,MCX-OPT,MCX
53926663,210651,SILVER18NOV42000CE,,0.0,2018-11-28,42000.0,0.5,1,CE,MCX-OPT,MCX
53926919,210652,SILVER18NOV42000PE,,0.0,2018-11-28,42000.0,0.5,1,PE,MCX-OPT,MCX
53927175,210653,SILVER18NOV42250CE,,0.0,2018-11-28,42250.0,0.5,1,CE,MCX-OPT,MCX
53927431,210654,SILVER18NOV42250PE,,0.0,2018-11-28,42250.0,0.5,1,PE,MCX-OPT,MCX
53927687,210655,SILVER18NOV42500CE,,0.0,2018-11-28,42500.0,0.5,1,CE,MCX-OPT,MCX
53927943,210656,SILVER18NOV42500PE,,0.0,2018-11-28,42500.0,0.5,1,PE,MCX-OPT,MCX
53928199,210657,SILVER18NOV42750CE,,0.0,2018-11-28,42750.0,0.5,1,CE,MCX-OPT,MCX
53928455,210658,SILVER18NOV42750PE,,0.0,2018-11-28,42750.0,0.5,1,PE,MCX-OPT,MCX
53928711,210659,SILVER18NOV43000CE,,0.0,2018-11-28,43000.0,0.5,1,CE,MCX-OPT,MCX
53928967,210660,SILVER18NOV43000PE,,0.0,2018-11-28,43000.0,0.5,1,PE,MCX-OPT,MCX
53929223,210661,SILVER18NOV43250CE,,0.0,2018-11-28,43250.0,0.5,1,CE,MCX-OPT,MCX
53929991,210664,SILVER18NOV43500PE,,0.0,2018-11-28,43500.0,0.5,1,PE,MCX-OPT,MCX
53930247,210665,SILVER18NOV43750CE,,0.0,2018-11-28,43750.0,0.5,1,CE,MCX-OPT,MCX
53930503,210666,SILVER18NOV43750PE,,0.0,2018-11-28,43750.0,0.5,1,PE,MCX-OPT,MCX
53930759,210667,SILVER18NOV44000CE,,0.0,2018-11-28,44000.0,0.5,1,CE,MCX-OPT,MCX
53931015,210668,SILVER18NOV44000PE,,0.0,2018-11-28,44000.0,0.5,1,PE,MCX-OPT,MCX
53931271,210669,SILVER18NOV44250CE,,0.0,2018-11-28,44250.0,0.5,1,CE,MCX-OPT,MCX
53931527,210670,SILVER18NOV44250PE,,0.0,2018-11-28,44250.0,0.5,1,PE,MCX-OPT,MCX
53968647,210815,SILVER18NOV44500CE,,0.0,2018-11-28,44500.0,0.5,1,CE,MCX-OPT,MCX
54006791,210964,SILVER18NOV44750CE,,0.0,2018-11-28,44750.0,0.5,1,CE,MCX-OPT,MCX
54007047,210965,SILVER18NOV44750PE,,0.0,2018-11-28,44750.0,0.5,1,PE,MCX-OPT,MCX
54010375,210978,SILVER18NOV45000CE,,0.0,2018-11-28,45000.0,0.5,1,CE,MCX-OPT,MCX
54010631,210979,SILVER18NOV45000PE,,0.0,2018-11-28,45000.0,0.5,1,PE,MCX-OPT,MCX
54011143,210981,SILVER18NOV45250PE,,0.0,2018-11-28,45250.0,0.5,1,PE,MCX-OPT,MCX
54011399,210982,SILVER18NOV45500CE,,0.0,2018-11-28,45500.0,0.5,1,CE,MCX-OPT,MCX
54011655,210983,SILVER18NOV45500PE,,0.0,2018-11-28,45500.0,0.5,1,PE,MCX-OPT,MCX
54249479,211912,SILVER19APR36500CE,,0.0,2019-04-26,36500.0,0.5,1,CE,MCX-OPT,MCX
54249735,211913,SILVER19APR36500PE,,0.0,2019-04-26,36500.0,0.5,1,PE,MCX-OPT,MCX
54249991,211914,SILVER19APR36750CE,,0.0,2019-04-26,36750.0,0.5,1,CE,MCX-OPT,MCX
54250247,211915,SILVER19APR36750PE,,0.0,2019-04-26,36750.0,0.5,1,PE,MCX-OPT,MCX
54250503,211916,SILVER19APR37000CE,,0.0,2019-04-26,37000.0,0.5,1,CE,MCX-OPT,MCX
54250759,211917,SILVER19APR37000PE,,0.0,2019-04-26,37000.0,0.5,1,PE,MCX-OPT,MCX
54251015,211918,SILVER19APR37250CE,,0.0,2019-04-26,37250.0,0.5,1,CE,MCX-OPT,MCX
54251271,211919,SILVER19APR37250PE,,0.0,2019-04-26,37250.0,0.5,1,PE,MCX-OPT,MCX
243467268,951044,925PNB2024,PNB-9.25%-XVIII-30-9-24-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
243313156,950442,948PFC22,PFC-9.48%-15-04-22-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
136840196,534532,LYPSAGEMS,LYPSA GEMS & JEWELLERY,0.0,,0.0,0.01,1,EQ,BSE,BSE
128133124,500520,M&M,MAHINDRA & MAHINDRA,0.0,,0.0,0.05,1,EQ,BSE,BSE
54222343,211806,SILVER19APR37500CE,,0.0,2019-04-26,37500.0,0.5,1,CE,MCX-OPT,MCX
54222599,211807,SILVER19APR37500PE,,0.0,2019-04-26,37500.0,0.5,1,PE,MCX-OPT,MCX
54211847,211765,SILVER19APR37750CE,,0.0,2019-04-26,37750.0,0.5,1,CE,MCX-OPT,MCX
54212103,211766,SILVER19APR37750PE,,0.0,2019-04-26,37750.0,0.5,1,PE,MCX-OPT,MCX
54181127,211645,SILVER19APR38000CE,,0.0,2019-04-26,38000.0,0.5,1,CE,MCX-OPT,MCX
54181383,211646,SILVER19APR38000PE,,0.0,2019-04-26,38000.0,0.5,1,PE,MCX-OPT,MCX
54169863,211601,SILVER19APR38250CE,,0.0,2019-04-26,38250.0,0.5,1,CE,MCX-OPT,MCX
54170119,211602,SILVER19APR38250PE,,0.0,2019-04-26,38250.0,0.5,1,PE,MCX-OPT,MCX
54170375,211603,SILVER19APR38500CE,,0.0,2019-04-26,38500.0,0.5,1,CE,MCX-OPT,MCX
54170631,211604,SILVER19APR38500PE,,0.0,2019-04-26,38500.0,0.5,1,PE,MCX-OPT,MCX
54170887,211605,SILVER19APR38750CE,,0.0,2019-04-26,38750.0,0.5,1,CE,MCX-OPT,MCX
54171143,211606,SILVER19APR38750PE,,0.0,2019-04-26,38750.0,0.5,1,PE,MCX-OPT,MCX
54135815,211468,SILVER19APR39000CE,,0.0,2019-04-26,39000.0,0.5,1,CE,MCX-OPT,MCX
54136071,211469,SILVER19APR39000PE,,0.0,2019-04-26,39000.0,0.5,1,PE,MCX-OPT,MCX
54136327,211470,SILVER19APR39250CE,,0.0,2019-04-26,39250.0,0.5,1,CE,MCX-OPT,MCX
54136583,211471,SILVER19APR39250PE,,0.0,2019-04-26,39250.0,0.5,1,PE,MCX-OPT,MCX
54127623,211436,SILVER19APR39500CE,,0.0,2019-04-26,39500.0,0.5,1,CE,MCX-OPT,MCX
54127879,211437,SILVER19APR39500PE,,0.0,2019-04-26,39500.0,0.5,1,PE,MCX-OPT,MCX
54113543,211381,SILVER19APR39750CE,,0.0,2019-04-26,39750.0,0.5,1,CE,MCX-OPT,MCX
54113799,211382,SILVER19APR39750PE,,0.0,2019-04-26,39750.0,0.5,1,PE,MCX-OPT,MCX
53995271,210919,SILVER19APR40000CE,,0.0,2019-04-26,40000.0,0.5,1,CE,MCX-OPT,MCX
53995527,210920,SILVER19APR40000PE,,0.0,2019-04-26,40000.0,0.5,1,PE,MCX-OPT,MCX
53984263,210876,SILVER19APR40250CE,,0.0,2019-04-26,40250.0,0.5,1,CE,MCX-OPT,MCX
53984519,210877,SILVER19APR40250PE,,0.0,2019-04-26,40250.0,0.5,1,PE,MCX-OPT,MCX
53964039,210797,SILVER19APR40500CE,,0.0,2019-04-26,40500.0,0.5,1,CE,MCX-OPT,MCX
53964295,210798,SILVER19APR40500PE,,0.0,2019-04-26,40500.0,0.5,1,PE,MCX-OPT,MCX
53942535,210713,SILVER19APR40750CE,,0.0,2019-04-26,40750.0,0.5,1,CE,MCX-OPT,MCX
53942791,210714,SILVER19APR40750PE,,0.0,2019-04-26,40750.0,0.5,1,PE,MCX-OPT,MCX
53943047,210715,SILVER19APR41000CE,,0.0,2019-04-26,41000.0,0.5,1,CE,MCX-OPT,MCX
53943303,210716,SILVER19APR41000PE,,0.0,2019-04-26,41000.0,0.5,1,PE,MCX-OPT,MCX
53943559,210717,SILVER19APR41250CE,,0.0,2019-04-26,41250.0,0.5,1,CE,MCX-OPT,MCX
53943815,210718,SILVER19APR41250PE,,0.0,2019-04-26,41250.0,0.5,1,PE,MCX-OPT,MCX
53944071,210719,SILVER19APR41500CE,,0.0,2019-04-26,41500.0,0.5,1,CE,MCX-OPT,MCX
53944327,210720,SILVER19APR41500PE,,0.0,2019-04-26,41500.0,0.5,1,PE,MCX-OPT,MCX
53944583,210721,SILVER19APR41750CE,,0.0,2019-04-26,41750.0,0.5,1,CE,MCX-OPT,MCX
53944839,210722,SILVER19APR41750PE,,0.0,2019-04-26,41750.0,0.5,1,PE,MCX-OPT,MCX
53945351,210724,SILVER19APR42000PE,,0.0,2019-04-26,42000.0,0.5,1,PE,MCX-OPT,MCX
53945607,210725,SILVER19APR42250CE,,0.0,2019-04-26,42250.0,0.5,1,CE,MCX-OPT,MCX
53945863,210726,SILVER19APR42250PE,,0.0,2019-04-26,42250.0,0.5,1,PE,MCX-OPT,MCX
53946119,210727,SILVER19APR42500CE,,0.0,2019-04-26,42500.0,0.5,1,CE,MCX-OPT,MCX
53946375,210728,SILVER19APR42500PE,,0.0,2019-04-26,42500.0,0.5,1,PE,MCX-OPT,MCX
53946887,210730,SILVER19APR42750PE,,0.0,2019-04-26,42750.0,0.5,1,PE,MCX-OPT,MCX
53947143,210731,SILVER19APR43000CE,,0.0,2019-04-26,43000.0,0.5,1,CE,MCX-OPT,MCX
53947399,210732,SILVER19APR43000PE,,0.0,2019-04-26,43000.0,0.5,1,PE,MCX-OPT,MCX
53947655,210733,SILVER19APR43250CE,,0.0,2019-04-26,43250.0,0.5,1,CE,MCX-OPT,MCX
53947911,210734,SILVER19APR43250PE,,0.0,2019-04-26,43250.0,0.5,1,PE,MCX-OPT,MCX
53948167,210735,SILVER19APR43500CE,,0.0,2019-04-26,43500.0,0.5,1,CE,MCX-OPT,MCX
53948423,210736,SILVER19APR43500PE,,0.0,2019-04-26,43500.0,0.5,1,PE,MCX-OPT,MCX
53948679,210737,SILVER19APR43750CE,,0.0,2019-04-26,43750.0,0.5,1,CE,MCX-OPT,MCX
53948935,210738,SILVER19APR43750PE,,0.0,2019-04-26,43750.0,0.5,1,PE,MCX-OPT,MCX
53949191,210739,SILVER19APR44000CE,,0.0,2019-04-26,44000.0,0.5,1,CE,MCX-OPT,MCX
53949447,210740,SILVER19APR44000PE,,0.0,2019-04-26,44000.0,0.5,1,PE,MCX-OPT,MCX
53949703,210741,SILVER19APR44250CE,,0.0,2019-04-26,44250.0,0.5,1,CE,MCX-OPT,MCX
138393092,540598,IPRU2975,ICICI PRUDENTIAL MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
130869252,511208,IVC,IL&FS INVESTMENT MANAGERS,0.0,,0.0,0.01,1,EQ,BSE,BSE
244785668,956194,77435BFL20,BFL-7.7435%-30-6-20-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
248923908,972359,PIDBSTRPPA,PIDB-STRPPA-27-12-2018-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
53949959,210742,SILVER19APR44250PE,,0.0,2019-04-26,44250.0,0.5,1,PE,MCX-OPT,MCX
53950215,210743,SILVER19APR44500CE,,0.0,2019-04-26,44500.0,0.5,1,CE,MCX-OPT,MCX
53950471,210744,SILVER19APR44500PE,,0.0,2019-04-26,44500.0,0.5,1,PE,MCX-OPT,MCX
53950727,210745,SILVER19APR44750CE,,0.0,2019-04-26,44750.0,0.5,1,CE,MCX-OPT,MCX
53950983,210746,SILVER19APR44750PE,,0.0,2019-04-26,44750.0,0.5,1,PE,MCX-OPT,MCX
53951239,210747,SILVER19APR45000CE,,0.0,2019-04-26,45000.0,0.5,1,CE,MCX-OPT,MCX
53951495,210748,SILVER19APR45000PE,,0.0,2019-04-26,45000.0,0.5,1,PE,MCX-OPT,MCX
53951751,210749,SILVER19APR45250CE,,0.0,2019-04-26,45250.0,0.5,1,CE,MCX-OPT,MCX
53952519,210752,SILVER19APR45500PE,,0.0,2019-04-26,45500.0,0.5,1,PE,MCX-OPT,MCX
53952775,210753,SILVER19APR45750CE,,0.0,2019-04-26,45750.0,0.5,1,CE,MCX-OPT,MCX
53953031,210754,SILVER19APR45750PE,,0.0,2019-04-26,45750.0,0.5,1,PE,MCX-OPT,MCX
53970183,210821,SILVER19APR46000CE,,0.0,2019-04-26,46000.0,0.5,1,CE,MCX-OPT,MCX
53970439,210822,SILVER19APR46000PE,,0.0,2019-04-26,46000.0,0.5,1,PE,MCX-OPT,MCX
53970695,210823,SILVER19APR46250CE,,0.0,2019-04-26,46250.0,0.5,1,CE,MCX-OPT,MCX
53970951,210824,SILVER19APR46250PE,,0.0,2019-04-26,46250.0,0.5,1,PE,MCX-OPT,MCX
54007303,210966,SILVER19APR46500CE,,0.0,2019-04-26,46500.0,0.5,1,CE,MCX-OPT,MCX
54007559,210967,SILVER19APR46500PE,,0.0,2019-04-26,46500.0,0.5,1,PE,MCX-OPT,MCX
54013447,210990,SILVER19APR46750CE,,0.0,2019-04-26,46750.0,0.5,1,CE,MCX-OPT,MCX
54013703,210991,SILVER19APR46750PE,,0.0,2019-04-26,46750.0,0.5,1,PE,MCX-OPT,MCX
54013959,210992,SILVER19APR47000CE,,0.0,2019-04-26,47000.0,0.5,1,CE,MCX-OPT,MCX
54014215,210993,SILVER19APR47000PE,,0.0,2019-04-26,47000.0,0.5,1,PE,MCX-OPT,MCX
54014471,210994,SILVER19APR47250CE,,0.0,2019-04-26,47250.0,0.5,1,CE,MCX-OPT,MCX
54014727,210995,SILVER19APR47250PE,,0.0,2019-04-26,47250.0,0.5,1,PE,MCX-OPT,MCX
54247431,211904,SILVER19FEB36000CE,,0.0,2019-02-26,36000.0,0.5,1,CE,MCX-OPT,MCX
54247687,211905,SILVER19FEB36000PE,,0.0,2019-02-26,36000.0,0.5,1,PE,MCX-OPT,MCX
54247943,211906,SILVER19FEB36250CE,,0.0,2019-02-26,36250.0,0.5,1,CE,MCX-OPT,MCX
54248199,211907,SILVER19FEB36250PE,,0.0,2019-02-26,36250.0,0.5,1,PE,MCX-OPT,MCX
54248455,211908,SILVER19FEB36500CE,,0.0,2019-02-26,36500.0,0.5,1,CE,MCX-OPT,MCX
54248711,211909,SILVER19FEB36500PE,,0.0,2019-02-26,36500.0,0.5,1,PE,MCX-OPT,MCX
54248967,211910,SILVER19FEB36750CE,,0.0,2019-02-26,36750.0,0.5,1,CE,MCX-OPT,MCX
54249223,211911,SILVER19FEB36750PE,,0.0,2019-02-26,36750.0,0.5,1,PE,MCX-OPT,MCX
54221831,211804,SILVER19FEB37000CE,,0.0,2019-02-26,37000.0,0.5,1,CE,MCX-OPT,MCX
54222087,211805,SILVER19FEB37000PE,,0.0,2019-02-26,37000.0,0.5,1,PE,MCX-OPT,MCX
54180615,211643,SILVER19FEB37250CE,,0.0,2019-02-26,37250.0,0.5,1,CE,MCX-OPT,MCX
54180871,211644,SILVER19FEB37250PE,,0.0,2019-02-26,37250.0,0.5,1,PE,MCX-OPT,MCX
54176007,211625,SILVER19FEB37500CE,,0.0,2019-02-26,37500.0,0.5,1,CE,MCX-OPT,MCX
54176263,211626,SILVER19FEB37500PE,,0.0,2019-02-26,37500.0,0.5,1,PE,MCX-OPT,MCX
54176519,211627,SILVER19FEB37750CE,,0.0,2019-02-26,37750.0,0.5,1,CE,MCX-OPT,MCX
54176775,211628,SILVER19FEB37750PE,,0.0,2019-02-26,37750.0,0.5,1,PE,MCX-OPT,MCX
54169351,211599,SILVER19FEB38000CE,,0.0,2019-02-26,38000.0,0.5,1,CE,MCX-OPT,MCX
54169607,211600,SILVER19FEB38000PE,,0.0,2019-02-26,38000.0,0.5,1,PE,MCX-OPT,MCX
54146311,211509,SILVER19FEB38250CE,,0.0,2019-02-26,38250.0,0.5,1,CE,MCX-OPT,MCX
54146567,211510,SILVER19FEB38250PE,,0.0,2019-02-26,38250.0,0.5,1,PE,MCX-OPT,MCX
54134791,211464,SILVER19FEB38500CE,,0.0,2019-02-26,38500.0,0.5,1,CE,MCX-OPT,MCX
54135047,211465,SILVER19FEB38500PE,,0.0,2019-02-26,38500.0,0.5,1,PE,MCX-OPT,MCX
54135303,211466,SILVER19FEB38750CE,,0.0,2019-02-26,38750.0,0.5,1,CE,MCX-OPT,MCX
54135559,211467,SILVER19FEB38750PE,,0.0,2019-02-26,38750.0,0.5,1,PE,MCX-OPT,MCX
54113031,211379,SILVER19FEB39000CE,,0.0,2019-02-26,39000.0,0.5,1,CE,MCX-OPT,MCX
54113287,211380,SILVER19FEB39000PE,,0.0,2019-02-26,39000.0,0.5,1,PE,MCX-OPT,MCX
54084871,211269,SILVER19FEB39250CE,,0.0,2019-02-26,39250.0,0.5,1,CE,MCX-OPT,MCX
54085127,211270,SILVER19FEB39250PE,,0.0,2019-02-26,39250.0,0.5,1,PE,MCX-OPT,MCX
53991687,210905,SILVER19FEB39500CE,,0.0,2019-02-26,39500.0,0.5,1,CE,MCX-OPT,MCX
53991943,210906,SILVER19FEB39500PE,,0.0,2019-02-26,39500.0,0.5,1,PE,MCX-OPT,MCX
244808964,956285,IIFL040517,IIFL-NIFTY-6-8-19-PVT,0.0,,0.0,0.01,10,EQ,BSE,BSE
244628228,955579,IIFL05JAN,IIFL-NIFTY-31-12-26-PVT,0.0,,0.0,0.01,10,EQ,BSE,BSE
138399492,540623,IPRU2986,ICICI PRUDENTIAL MUTUAL FUND,0.0,,0.0,0.01,1,EQ,BSE,BSE
136376324,532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL,0.0,,0.0,0.05,1,EQ,BSE,BSE
245116932,957488,965ABFL19C,ABFL-9.65%-25-10-19-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
245149956,957617,780ABFL22,ABFL-7.80%-17-6-22-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
244250116,954102,985ATL20,ATL-9.85%-16-3-20-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
53982727,210870,SILVER19FEB39750CE,,0.0,2019-02-26,39750.0,0.5,1,CE,MCX-OPT,MCX
53982983,210871,SILVER19FEB39750PE,,0.0,2019-02-26,39750.0,0.5,1,PE,MCX-OPT,MCX
53931783,210671,SILVER19FEB40000CE,,0.0,2019-02-26,40000.0,0.5,1,CE,MCX-OPT,MCX
53932039,210672,SILVER19FEB40000PE,,0.0,2019-02-26,40000.0,0.5,1,PE,MCX-OPT,MCX
53932295,210673,SILVER19FEB40250CE,,0.0,2019-02-26,40250.0,0.5,1,CE,MCX-OPT,MCX
53932551,210674,SILVER19FEB40250PE,,0.0,2019-02-26,40250.0,0.5,1,PE,MCX-OPT,MCX
53932807,210675,SILVER19FEB40500CE,,0.0,2019-02-26,40500.0,0.5,1,CE,MCX-OPT,MCX
53933063,210676,SILVER19FEB40500PE,,0.0,2019-02-26,40500.0,0.5,1,PE,MCX-OPT,MCX
53933319,210677,SILVER19FEB40750CE,,0.0,2019-02-26,40750.0,0.5,1,CE,MCX-OPT,MCX
53933831,210679,SILVER19FEB41000CE,,0.0,2019-02-26,41000.0,0.5,1,CE,MCX-OPT,MCX
53934087,210680,SILVER19FEB41000PE,,0.0,2019-02-26,41000.0,0.5,1,PE,MCX-OPT,MCX
53934343,210681,SILVER19FEB41250CE,,0.0,2019-02-26,41250.0,0.5,1,CE,MCX-OPT,MCX
53934599,210682,SILVER19FEB41250PE,,0.0,2019-02-26,41250.0,0.5,1,PE,MCX-OPT,MCX
53934855,210683,SILVER19FEB41500CE,,0.0,2019-02-26,41500.0,0.5,1,CE,MCX-OPT,MCX
53935111,210684,SILVER19FEB41500PE,,0.0,2019-02-26,41500.0,0.5,1,PE,MCX-OPT,MCX
53935367,210685,SILVER19FEB41750CE,,0.0,2019-02-26,41750.0,0.5,1,CE,MCX-OPT,MCX
53935623,210686,SILVER19FEB41750PE,,0.0,2019-02-26,41750.0,0.5,1,PE,MCX-OPT,MCX
53935879,210687,SILVER19FEB42000CE,,0.0,2019-02-26,42000.0,0.5,1,CE,MCX-OPT,MCX
53936135,210688,SILVER19FEB42000PE,,0.0,2019-02-26,42000.0,0.5,1,PE,MCX-OPT,MCX
53936391,210689,SILVER19FEB42250CE,,0.0,2019-02-26,42250.0,0.5,1,CE,MCX-OPT,MCX
53936647,210690,SILVER19FEB42250PE,,0.0,2019-02-26,42250.0,0.5,1,PE,MCX-OPT,MCX
53936903,210691,SILVER19FEB42500CE,,0.0,2019-02-26,42500.0,0.5,1,CE,MCX-OPT,MCX
53937159,210692,SILVER19FEB42500PE,,0.0,2019-02-26,42500.0,0.5,1,PE,MCX-OPT,MCX
53937415,210693,SILVER19FEB42750CE,,0.0,2019-02-26,42750.0,0.5,1,CE,MCX-OPT,MCX
53937671,210694,SILVER19FEB42750PE,,0.0,2019-02-26,42750.0,0.5,1,PE,MCX-OPT,MCX
53937927,210695,SILVER19FEB43000CE,,0.0,2019-02-26,43000.0,0.5,1,CE,MCX-OPT,MCX
53938183,210696,SILVER19FEB43000PE,,0.0,2019-02-26,43000.0,0.5,1,PE,MCX-OPT,MCX
53938439,210697,SILVER19FEB43250CE,,0.0,2019-02-26,43250.0,0.5,1,CE,MCX-OPT,MCX
53938695,210698,SILVER19FEB43250PE,,0.0,2019-02-26,43250.0,0.5,1,PE,MCX-OPT,MCX
53938951,210699,SILVER19FEB43500CE,,0.0,2019-02-26,43500.0,0.5,1,CE,MCX-OPT,MCX
53939207,210700,SILVER19FEB43500PE,,0.0,2019-02-26,43500.0,0.5,1,PE,MCX-OPT,MCX
53939463,210701,SILVER19FEB43750CE,,0.0,2019-02-26,43750.0,0.5,1,CE,MCX-OPT,MCX
53939719,210702,SILVER19FEB43750PE,,0.0,2019-02-26,43750.0,0.5,1,PE,MCX-OPT,MCX
53939975,210703,SILVER19FEB44000CE,,0.0,2019-02-26,44000.0,0.5,1,CE,MCX-OPT,MCX
53940231,210704,SILVER19FEB44000PE,,0.0,2019-02-26,44000.0,0.5,1,PE,MCX-OPT,MCX
53940487,210705,SILVER19FEB44250CE,,0.0,2019-02-26,44250.0,0.5,1,CE,MCX-OPT,MCX
53940743,210706,SILVER19FEB44250PE,,0.0,2019-02-26,44250.0,0.5,1,PE,MCX-OPT,MCX
53940999,210707,SILVER19FEB44500CE,,0.0,2019-02-26,44500.0,0.5,1,CE,MCX-OPT,MCX
53941255,210708,SILVER19FEB44500PE,,0.0,2019-02-26,44500.0,0.5,1,PE,MCX-OPT,MCX
53941511,210709,SILVER19FEB44750CE,,0.0,2019-02-26,44750.0,0.5,1,CE,MCX-OPT,MCX
53941767,210710,SILVER19FEB44750PE,,0.0,2019-02-26,44750.0,0.5,1,PE,MCX-OPT,MCX
53942023,210711,SILVER19FEB45000CE,,0.0,2019-02-26,45000.0,0.5,1,CE,MCX-OPT,MCX
